codigo_CIE_10,Descripcion Codigo Cie X,Codigo_dx_agrupado,Cod_capitulo_dx,Codigo _sub_grupo_dx,cod_sexo,Edad Minima,Edad maxima
V417,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V41,XX,V4,A,10,999
V419,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V41,XX,V4,A,0,999
V420,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V42,XX,V4,A,15,999
V421,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V42,XX,V4,A,0,999
V422,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V42,XX,V4,A,10,999
V423,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V42,XX,V4,A,0,999
V424,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V42,XX,V4,A,5,999
V425,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V42,XX,V4,A,15,999
V426,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V42,XX,V4,A,0,999
V427,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V42,XX,V4,A,10,999
V429,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V42,XX,V4,A,0,999
V430,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V43,XX,V4,A,15,999
V431,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V43,XX,V4,A,0,999
V432,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V43,XX,V4,A,10,999
V433,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V43,XX,V4,A,0,999
V434,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V43,XX,V4,A,5,999
V435,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V43,XX,V4,A,15,999
V436,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V43,XX,V4,A,0,999
V437,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V43,XX,V4,A,10,999
V439,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTRO AUTOMOVIL CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V43,XX,V4,A,0,999
V440,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V44,XX,V4,A,15,999
V441,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V44,XX,V4,A,0,999
V442,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V44,XX,V4,A,10,999
V443,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V44,XX,V4,A,0,999
V444,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V44,XX,V4,A,5,999
V445,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V44,XX,V4,A,15,999
V446,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V44,XX,V4,A,0,999
V447,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V44,XX,V4,A,10,999
V449,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V44,XX,V4,A,0,999
V450,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V45,XX,V4,A,15,999
V451,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V45,XX,V4,A,0,999
V452,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V45,XX,V4,A,10,999
V453,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V45,XX,V4,A,0,999
V454,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V45,XX,V4,A,5,999
V455,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V45,XX,V4,A,15,999
V456,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V45,XX,V4,A,0,999
V457,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V45,XX,V4,A,10,999
V459,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V45,XX,V4,A,0,999
V460,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V46,XX,V4,A,15,999
V461,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V46,XX,V4,A,0,999
V462,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V46,XX,V4,A,10,999
V463,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V46,XX,V4,A,0,999
V464,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V46,XX,V4,A,5,999
V465,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V46,XX,V4,A,15,999
V466,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V46,XX,V4,A,0,999
V467,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V46,XX,V4,A,10,999
V469,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS SIN MOTOR: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V46,XX,V4,A,0,999
V470,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V47,XX,V4,A,15,999
V471,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V47,XX,V4,A,0,999
V472,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V47,XX,V4,A,10,999
V473,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V47,XX,V4,A,0,999
V474,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V47,XX,V4,A,5,999
V475,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V47,XX,V4,A,15,999
V476,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V47,XX,V4,A,0,999
V477,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V47,XX,V4,A,10,999
V479,OCUPANTE DE AUTOMOVIL LESIONADO POR COLISION CON OBJETO FIJO O ESTACIONADO: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V47,XX,V4,A,0,999
V480,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V48,XX,V4,A,15,999
V481,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V48,XX,V4,A,0,999
V482,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V48,XX,V4,A,10,999
V483,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO,V48,XX,V4,A,0,999
V484,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V48,XX,V4,A,5,999
V485,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V48,XX,V4,A,15,999
V486,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V48,XX,V4,A,0,999
V487,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V48,XX,V4,A,5,999
V489,OCUPANTE DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION: OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO,V48,XX,V4,A,0,999
V490,CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO ESPECIFICADOS EN ACCIDENTE NO DE TRANSITO,V49,XX,V4,A,15,999
V491,PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO ESPECIFICADOS EN ACCIDENTE NO DE TRANSITO,V49,XX,V4,A,0,999
V492,OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO ESPECIFICADOS EN ACCIDENTE NO DE TRANSITO,V49,XX,V4,A,0,999
V493,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN ACCIDENTE NO DE TRANSITO NO ESPECIFICADO,V49,XX,V4,A,0,999
V494,CONDUCTOR DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO ESPECIFICADOS EN ACCIDENTE DE TRANSITO,V49,XX,V4,A,15,999
V495,PASAJERO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO ESPECIFICADOS EN ACCIDENTE DE TRANSITO,V49,XX,V4,A,0,999
V496,OCUPANTE NO ESPECIFICADO DE AUTOMOVIL LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y CON LOS NO ESPECIFICADOS EN ACCIDENTE DE TRANSITO,V49,XX,V4,A,0,999
V498,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS,V49,XX,V4,A,0,999
V499,OCUPANTE [CUALQUIERA] DE AUTOMOVIL LESIONADO EN ACCIDENTE DE TRANSITO NO ESPECIFICADO,V49,XX,V4,A,0,999
V500,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V50,XX,V5,A,15,999
V501,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V50,XX,V5,A,0,999
V502,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V50,XX,V5,A,10,999
V503,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE NO DE TRANSITO,V50,XX,V5,A,0,999
V504,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V50,XX,V5,A,5,999
V505,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V50,XX,V5,A,15,999
V506,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V50,XX,V5,A,0,999
V507,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V50,XX,V5,A,10,999
V509,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON PEATON O ANIMAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSITO,V50,XX,V5,A,0,999
V510,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V51,XX,V5,A,15,999
V511,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V51,XX,V5,A,0,999
V512,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V51,XX,V5,A,10,999
V513,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE NO DE TRANSITO,V51,XX,V5,A,0,999
V514,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V51,XX,V5,A,5,999
V515,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V51,XX,V5,A,15,999
V516,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V51,XX,V5,A,0,999
V517,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V51,XX,V5,A,10,999
V519,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE PEDAL: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSITO,V51,XX,V5,A,0,999
V520,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V52,XX,V5,A,15,999
V521,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V52,XX,V5,A,0,999
V522,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V52,XX,V5,A,10,999
V523,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE NO DE TRANSITO,V52,XX,V5,A,0,999
V524,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V52,XX,V5,A,5,999
V525,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V52,XX,V5,A,15,999
V526,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V52,XX,V5,A,0,999
V527,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V52,XX,V5,A,10,999
V529,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSITO,V52,XX,V5,A,0,999
V530,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V53,XX,V5,A,15,999
V531,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V53,XX,V5,A,0,999
V532,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V53,XX,V5,A,10,999
V533,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE NO DE TRANSITO,V53,XX,V5,A,0,999
V534,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V53,XX,V5,A,5,999
V535,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V53,XX,V5,A,15,999
V536,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V53,XX,V5,A,0,999
V537,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V53,XX,V5,A,10,999
V539,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURGONETA: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSITO,V53,XX,V5,A,0,999
V540,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRANSITO,V54,XX,V5,A,15,999
V541,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE NO DE TRANSITO,V54,XX,V5,A,0,999
V542,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE NO DE TRANSITO,V54,XX,V5,A,10,999
V543,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE NO DE TRANSITO,V54,XX,V5,A,0,999
V544,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA LESIONADA AL SUBIR O BAJAR DEL VEHICULO,V54,XX,V5,A,5,999
V545,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: CONDUCTOR LESIONADO EN ACCIDENTE DE TRANSITO,V54,XX,V5,A,15,999
V546,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PASAJERO LESIONADO EN ACCIDENTE DE TRANSITO,V54,XX,V5,A,0,999
V547,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: PERSONA QUE VIAJA FUERA DEL VEHICULO LESIONADA EN ACCIDENTE DE TRANSITO,V54,XX,V5,A,10,999
V549,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS: OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSITO,V54,XX,V5,A,0,999
