CODIGO CUPS,DESCRIPCION DEL PROCEDIMIENTO,Codigo Sistema CUPS,,Codigo Grupo CUPS,,Codigo Ambito CUPS,Codigo Sexo CUPS,Codigo Nivel Atencion
871401,POLITOMOGRAFIA DE TORAX +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
871402,TOMOGRAFIA DE TORAX EN DOS PROYECCIONES,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
871403,TOMOGRAFIA DE MEDIASTINO Y TRAQUEA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
871404,TOMOGRAFIA LINEAL DE COLUMNA CERVICAL TORACICA O LUMBAR +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
871410,TOMOGRAFIA DE TORAX AP,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872002,RADIOGRAFIA DE ABDOMEN SIMPLE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872011,RADIOGRAFIA DE ABDOMEN SIMPLE CON PROYECCIONES ADICIONALES SERIE DE ABDOMEN AGUDO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872070,FLUOROSCOPIA GUIA EN PROCEDIMIENTO INTERVENCIONISTA O QUIRURGICO EN VIAS DIGESTIVAS RInÊN Y TRACTO URINARIO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872101,RADIOGRAFIA DE TRANSITO INTESTINAL CONVENCIONAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872102,RADIOGRAFIA DE TRANSITO INTESTINAL DOBLE CONTRASTE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872103,RADIOGRAFIA DE TRANSITO INTESTINAL CON MARCADORES º,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872104,RADIOGRAFIA DE COLON POR ENEMA O COLON POR INGESTA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872105,RADIOGRAFIA DE COLON POR ENEMA CON DOBLE CONTRASTE +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872121,RADIOGRAFIA DE VIAS DIGESTIVAS ALTAS ESOFAGO ESTOMAGO Y DUODENO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872122,RADIOGRAFIA DE VIAS DIGESTIVAS ALTAS ESOFAGO ESTOMAGO Y DUODENO CON DOBLE CONTRASTE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872123,RADIOGRAFIA DE VIAS DIGESTIVAS ALTAS ESOFAGO ESTOMAGO Y DUODENO Y TRANSITO INTESTINAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872201,AORTOGRAMA ABDOMINAL POR CATETERISMO BRAQUIAL RETROGRADO O POR CATETERISMO FEMORAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872202,AORTOGRAMA ABDOMINAL Y ESTUDIO DE MIEMBROS INFERIORES,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872510,COLECISTOGRAFIA ORAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872520,COLANGIOGRAFIA  TOMOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872530,COLECISTOGRAFIA TOMOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872580,FLUOROSCOPIA GUIA PARA PROCEDIMIENTO QUIRURGICO O INTERVENCIONISTA EN VIAS BILIARES,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
872780,FLUOROSCOPIA GUIA PARA LITOTRIPSIA O DISOLUCION DE CALCULOS RENALES +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873001,RADIOGRAFIA PARA SERIE ESQUELETICA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873002,RADIOGRAFIA DE HUESOS LARGOS SERIE COMPLETA ESQUELETO AXIAL Y APEND IPULAR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873003,RADIOGRAFIA PARA ESTUDIOS DE LONGITUD DE LOS HUESOS ORTORRADIOGRAFÍA Y ESCANOGRAMA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873004,RADIOGRAFIA PARA DETECTAR EDAD OSEA CARPOGRAMA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873111,RADIOGRAFIA DE OMOPLATO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873112,RADIOGRAFIA DE CLAVICULA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873121,RADIOGRAFIA DE HUMERO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873122,RADIOGRAFIA DE ANTEBRAZO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873202,RADIOGRAFIA DE ARTICULACIONES ACROMIO CLAVICULARES COMPARATIVAS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873204,RADIOGRAFIA DE HOMBRO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873205,RADIOGRAFIA DE CODO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873206,RADIOGRAFIA DE MUnECA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873210,RADIOGRAFIA DE DEDOS EN MANO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873302,RADIOGRAFIA PARA MEDICION DE MIEMBROS INFERIORES ESTUDIO DE FARILL U OSTEOMETRIA ESTUDIO DE PIE PLANO PIES CON APOYO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873305,RADIOGRAFIA PANORAMICA DE MIEMBROS INFERIORES GONIOMETRIA U ORTOGRAMA EN FORMATO 14,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873306,RADIOGRAFIA PANORAMICA DE MIEMBROS INFERIORES GONIOMETRIA U ORTOGRAMA EN FORMATO 14,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873308,RADIOGRAFIA DIGITAL DE MIEMBROS INFERIORES ESTUDIO DE LONGITUD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873311,RADIOGRAFIA DE ANTEVERSION FEMORAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873312,RADIOGRAFIA DE FEMUR AP Y LATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873313,RADIOGRAFIA DE PIERNA AP Y LATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873314,RADIOGRAFIA DE ANTEVERSION TIBIAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873333,RADIOGRAFIA DE PIE AP Y LATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873335,RADIOGRAFIA DE CALCANEO AXIAL Y LATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873340,RADIOGRAFIA DE MIEMBRO INFERIOR AP Y LATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873411,RADIOGRAFIA DE CADERA O ARTICULACION COXOFEMORAL AP LATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873412,RADIOGRAFIA DE CADERA COMPARATIVA+,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873420,RADIOGRAFIA DE RODILLA AP LATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873422,RADIOGRAFIA DE RODILLAS COMPARATIVAS POSICION VERTICAL UNICAMENTE VISTA ANTEROPOSTERIOR +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873424,RADIOGRAFIA TANGENCIAL DE ROTULA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873426,RADIOGRAFIAS AXIALES DE ROTULA O LONGITUD DE MIEMBROS INFERIORES,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873431,RADIOGRAFIA DE TOBILLO AP LATERAL Y ROTACION INTERNA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873432,RADIOGRAFIA DE ANTEPIE AP Y OBLICUA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873443,RADIOGRAFIAS COMPARATIVAS DE EXTREMIDADES INFERIORES +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873444,RADIOGRAFIAS EN EXTREMIDADES PROYECCIONES ADICIONALES: STRESS TUNEL OBLICUAS º,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873710,TOMOGRAFIA OSTEOARTICULAR EN MIEMBRO SUPERIOR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
873720,TOMOGRAFIA OSTEOARTICULAR EN MIEMBRO INFERIOR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874111,ARTERIOGRAFIA DE CAROTIDA EXTERNA BILATERAL SELECTIVA EXTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874112,ARTERIOGRAFIA DE CAROTIDA EXTERNA BILATERAL SELECTIVA INTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874113,ARTERIOGRAFIA DE CAROTIDA EXTERNA UNILATERAL SELECTIVA EXTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874114,ARTERIOGRAFIA DE CAROTIDA EXTERNA UNILATERAL SELECTIVA INTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874121,ARTERIOGRAFIA DE CAROTIDA INTERNA BILATERAL SELECTIVA EXTRACRANENANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874122,ARTERIOGRAFIA DE CAROTIDA INTERNA BILATERAL SELECTIVA INTRACRANENANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874123,ARTERIOGRAFIA DE CAROTIDA INTERNA UNILATERAL SELECTIVA EXTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874124,ARTERIOGRAFIA DE CAROTIDA INTERNA UNILATERAL SELECTIVA INTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874125,ARTERIOGRAFIA DE CAROTIDA BILATERAL SELECTIVA EXTRACRANEANA CON AORTOGRAMA DE CAYADO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874130,ARTERIOGRAFIA VERTEBRAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874131,ARTERIOGRAFIA VERTEBRAL SELECTIVA EXTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874132,ARTERIOGRAFIA VERTEBRAL SELECTIVA INTRACRANEANA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874133,ARTERIOGRAFIA VERTEBRAL BILATERAL SELECTIVA CON CAROTIDAS PANANGIOGRAFIA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874134,ARTERIOGRAFIA VERTEBRAL BILATERAL SELECTIVA EXTRACRANEANA CON AORTOGRAMA DE CAYADO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874150,ARTERIO GRAFIA DE CAVUM FARINGEO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874200,CISTERNOGRAFIA SOD +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874300,VENOGRAFIA SELECTIVA DIAGNOSTICA DE CABEZA Y CUELLO UNO O MAS VASOS SOD+,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874310,FLEBOGRAFIA DE SENO SAGITAL SUPERIOR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874311,FLEBOGRAFIA EPIDURAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874312,FLEBOGRAFIA ORBITARIA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874313,FLEBOGRAFIA YUGULAR CON CATETER +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874510,ARTROGRAFIA DE ARTICULACION TEMPORO MANDIBULAR +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874601,DACRIOCISTOGRAFIA UNILATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874602,DACRIOCISTOGRAFIA BILATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874700,SIALOGRAFIA CUALQUIER GLANDULA SOD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874800,FARINGOLARINGOGRAFIA SOD +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874810,FARINGOLARINGOGRAFIA DINAMICA CON CINE O VIDEO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874910,FARINGOGRAFIA Y ESOFAGOGRAMA CON CINE O VIDEO ESTUDIO DE LA DEGLUCION +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
874931,ESTUDIO DE SHUNT DERIVACION O DRENAJE A TRAVES DE CATETER PERMANENTE NO VASCULAR +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875100,ANGIOGRAFIA ESPINAL POR SEGMENTO CERVICAL TORACICO O LUMBAR SOD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875200,FLEBOGRAFIA DE VASOS ESPINALES SOD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875411,DISCOGRAFIA CERVICAL UN DISCO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875412,DISCOGRAFIA CERVICAL DOS O MAS DISCOS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875421,DISCOGRAFIA SEGMENTO TORACICO UN DISCO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875422,DISCOGRAFIA SEGMENTO TORACICO DOS O MAS DISCOS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875431,DISCOGRAFIA DE SEGMENTO LUMBAR UN DISCO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875432,DISCOGRAFIA DESEGMENTO LUMBAR DOS O MAS DISCOS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875441,DISCOGRAFIA LUMBOSACRA UN DISCO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875442,DISCOGRAFIA LUMBOSACRA DOS O MAS DISCOS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875501,MIELOGRAFIA TOTAL DE COLUMNA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875510,MIELOGRAFIA CERVICAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875520,MIELOGRAFIA TORACICA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875530,MIELOGRAFIA LUMBAR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875531,MIELOGRAFIA DINAMICA LUMBAR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875601,ARTROGRAFIA CERVICAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
875603,ARTROGRAFIA LUMBAR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876110,AORTOGRAMA TORACICO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876120,ARTERIOGRAFIA CORONARIA NCOC,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876121,ARTERIOGRAFIA CORONARIA CON CATETERISMO DERECHO E IZQUIERDO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876122,ARTERIOGRAFIA CORONARIA CON CATETERISMO IZQUIERDO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876130,ARTERIOGRAFIA PULMONAR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876131,ARTERIOGRAFIA PULMONAR BILATERAL CON CATETERISMO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876132,ARTERIOGRAFIA PULMONAR BILATERAL SELECTIVA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876136,ARTERIOGRAFIA PULMONAR UNILATERAL SELECTIVA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876137,ARTERIOGRAFIA PULMONAR NO SELECTIVA O POR INYECCION VENOSA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876140,ARTERIOGRAFIA TORACICA DE ARTERIA MAMARIA INTERNA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876190,ARTERIOGRAFIA SELECTIVA TORACICA DE OTROS VASOS NCOC +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876212,ANGIOCARDIOGRAFIA DE CORAZON DERECHO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876222,ANGIOCARDIOGRAFIA DE CORAZON IZQUIERDO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876231,ANGIOCARDIOGRAFIA DE CORAZON DERECHO E IZQUIERDO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876241,ANGIOGRAFIA DE VENAS CAVAS O CAVOGRAFIA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876260,RADIOGRAFÍA CARDIACA DE CONTRASTE NEGATIVO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876320,FLEBOGRAFIA TORACICA: VENAS PULMONARES +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876390,FLEBOGRAFIA TORACICA: OTRAS VENAS INTRATORACICAS NCOC +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876400,LINFANGIOGRAFIA INTRATORACICA SOD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876500,SINOGRAFIA O FISTULOGRAFIA DE PARED TORACICA SOD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876611,BRONCOGRAFIA UNILATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876612,BRONCOGRAFIA BILATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876801,XEROMAMOGRAFIA O MAMOGRAFIA UNILATERAL O DE PIEZA QUIRURGICA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876802,XEROMAMOGRAFIA O MAMOGRAFIA BILATERAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876901,GALACTOGRAFIA DE UN CONDUCTO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
876902,GALACTOGRAFIA DE MULTIPLES CONDUCTOS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877110,AORTOGRAMA ABDOMINAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877111,AORTOGRAMA ABDOMINAL POR SERIOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877121,ARTERIOGRAFIA RENAL BILATERAL SELECTIVA CON AORTOGRAMA ABDOMINAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877122,ARTERIOGRAFIA RENAL UNILATERAL SELECTIVA CON AORTOGRAMA ABDOMINAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877131,ARTERIOGRAFIA SUPRARRENAL BILATERAL SELECTIVA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877132,ARTERIOGRAFIA SUPRARRENAL UNILATERAL SELECTIVA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877141,ARTERIOGRAFIA ABDOMINAL SELECTIVA DE ARTERIA GASTRODUODENAL O TRONCO CELIACO O MESENTERICA SUPERIOR O MESENTERICA INFER,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877161,ESPLENOPORTOGRAFIA ARTERIAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877171,ARTERIOGRAFIA PELVICA SELECTIVA O SUPRASELECTIVA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877210,FLEBOGRAFIA ABDOMINAL: SISTEMA DE LA VENA PORTA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877214,PORTOGRAFIA TRANSHEPATICA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877221,FLEBOGRAFÍA RENAL SELECTIVA UNILATERAL O BILATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877231,FLEBOGRAFÍA ABDOMINAL SUPRARRENAL SELECTIVA UNILATERAL O BILATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877261,VENOGRAFIA SUPRAHEPATICA CON EVALUACION HEMODINAMICA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877262,VENOGRAFIA ABDOMINAL: VENA SUPRAHEPATICA EN CUnA O LIBRE SIN EVALUACION HEMODINAMICA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877281,FLEBOGRAFIA GONADAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877290,FLEBOGRAFIA DE OTRAS VENAS INTRABDOMINALES NCOC +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877301,LINFANGIOGRAFIA ABDOMINAL UNILATERAL O BILATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877302,LINFANGIOGRAFIA PELVICA UNILATERAL O BILATERAL +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877400,SINOGRAFIA O FISTULOGRAFIA DE PARED ABDOMINAL SOD,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877501,PERITONEOGRAFIA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877510,RADIOGRAFÍA PELVICA DE CONTRASTE POR CONTRASTE OPACO +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877601,COLANGIOGRAFIA POR TUBO EN LA VIA BILIAR PERCUTANEA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877710,PANCREATOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877801,UROGRAFIA CON NEFROTOMOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877802,UROGRAFIA INTRAVENOSA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877811,PIELOGRAFIA INTRAVENOSA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877812,PIELOGRAFIA A TRAVES DE TUBO DE NEFROSTOMIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877814,PIELOGRAFIA RETROGRADA A TRAVES DE CATETER DEJADO EN EL URETER O A TRAVES DE URETEROSTOMIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877815,PIELOGRAFIA RETROGRADA O ANTEROGRADA +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877816,PIELOGRAFIA PERCUTANEA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877831,URETEROGRAFIA RETROGRADA A TRAVES DE CATETER O URETEROSTOMIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877851,CISTOGRAFIA CON PROYECCIONES OBLICUAS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877861,URETROCISTOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877862,URETROCISTOGRAFIA MICCIONAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877863,URETROCISTOGRAFIA RETROGRADA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877871,URETROGRAFIA RETROGRADA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877901,HISTEROSALPINGOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,F,SD
877902,HISTEROSALPINGOGRAFIA DE CONTRASTE POR GAS,15,Imagenologia Radiologica,6,Imagenologia,Z,F,SD
877903,HISTEROSALPINGOGRAFIA DE CONTRASTE RADIOPACO,15,Imagenologia Radiologica,6,Imagenologia,Z,F,SD
877932,SALPINGOGRAFÍA SELECTIVA CON RECANALIZACION DE TROMPA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877940,VAGINOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,F,SD
877951,VESICULOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877971,EPIDIDIMOGRAFIA DE CONTRASTE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877980,CAVERNOGRAFIA Y CAVERNOMETRIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
877981,DEFERENTOGRAFIA O VASOGRAFIA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878101,ARTERIOGRAFIA PERIFERICA DE UNA EXTREMIDAD SUPERIOR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878111,ARTERIOGRAFIA PERIFERICA DE MIEMBROS SUPERIORES BILATERAL CON AORTOGRAMA TORACICO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878201,ARTERIOGRAFIA PERIFERICA DE UNA EXTREMIDAD INFERIOR POR PUNCION +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878211,ARTERIOGRAFIA PERIFERICA DE MIEMBROS INFERIORES BILATERAL CON AORTOGRAMA ABDOMINAL,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878301,FLEBOGRAFIA DE MIEMBRO SUPERIOR NCOC +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878401,FLEBOGRAFIA DE MIEMBRO INFERIOR NCOC +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878501,LINFANGIOGRAFIA DE UN MIEMBRO SUPERIOR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878502,LINFANGIOGRAFIA DE AMBOS MIEMBROS SUPERIORES,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878601,LINFANGIOGRAFIA DE MIEMBRO INFERIOR,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878602,LINFANGIOGRAFIA DE AMBOS MIEMBROS INFERIORES,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878711,ARTROGRAFIA DE HOMBRO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878721,ARTROGRAFIA DE CODO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878731,ARTROGRAFIA DE MUnECA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878811,ARTROGRAFIA DE CADERA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878812,ARTROGRAFIA DE RODILLA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878831,ARTROGRAFIA DE TOBILLO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878912,ARTERIOGRAFIA PERIFERICA A TRAVES DE CATETER PREVIAMENTE COLOCADO,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878922,FARMACOANGIOGRAFIA PERCUTANEA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878933,VENOGRAFIA SELECTIVA,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
878941,LINFANGIOGRAFIA NCOC +,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
879111,TOMOGRAFIA AXIAL COMPUTADA DE CRANEO SIMPLE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
879112,TOMOGRAFIA AXIAL COMPUTADA DE CRANEO CON CONTRASTE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
879113,TOMOGRAFIA AXIAL COMPUTADA DE CRANEO SIMPLE Y CON CONTRASTE,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
879114,CISTERNOGRAFIA POR TOMOGRAFIA AXIAL COMPUTARIZADA TAC,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
879116,TOMOGRAFIA AXIAL COMPUTADA DE SILLA TURCA HIPOFISIS,15,Imagenologia Radiologica,6,Imagenologia,Z,A,SD
